x1	y1	x2	y2
0.20105064	8.660209	0.058466196	9.010395
9.765839	3.2754385	9.574196	2.8108768
6.928427	5.857231	6.6535816	5.7307444
7.217616	8.518601	6.759586	8.160175
3.3229918	8.365402	2.9955597	8.160843
9.542206	4.5059643	9.407344	4.3014364
8.281623	4.141536	7.758299	3.8745208
5.21965	4.3694334	5.4893246	3.8575954
3.8780093	7.5878925	3.7648416	7.533222
9.377077	2.4319959	9.798732	2.7886195
4.4190116	8.167618	4.1076493	8.403953
7.480903	3.0754752	7.476812	3.193134
9.205822	7.575975	9.074075	7.4919367
0.8802545	0.4348296	1.0217273	0.5504775
0.4447329	8.660578	0.5631292	8.880506
3.638659	0.7871932	3.3097105	0.18206239
0.41848361	4.5377855	0.04494667	3.9051688
4.437728	6.48264	4.329549	6.6398335
7.2984962	4.670994	7.5871572	4.5348735
8.4739685	9.746949	9.026625	9.983348
8.18535	9.083229	7.619693	8.914184
6.5735188	4.136948	6.702886	3.901637
9.309748	6.4887342	9.631189	6.20689
1.4852959	1.040777	1.8458301	1.3651675
3.9150267	2.2174728	3.9965634	1.720885
2.019012	9.575013	2.2913718	9.81495
9.537464	8.081766	9.425121	8.007821
8.520947	2.9313302	8.195587	2.6952271
2.2589207	3.358978	1.7900038	3.3597589
2.6908164	5.30204	2.5336862	5.282305
5.902472	2.4664288	6.083949	2.7092986
6.7657843	4.8707604	7.2862935	4.5928073
1.5392798	9.099039	1.3069791	9.187941
6.223318	7.379766	6.3015456	7.3789387
7.5212383	5.719683	7.389741	5.8858232
5.2332106	4.9820967	4.7744613	5.0057516
3.2193696	4.8563023	2.6990569	5.0592523
6.379294	8.603624	6.716433	8.623918
1.0819834	9.659687	1.4064354	9.38476
1.6779608	8.970643	2.0780766	8.923191
8.159595	8.379702	8.216275	8.02899
8.520947	2.9313302	8.739908	2.8554714
1.0819834	9.659687	0.5861789	9.935791
5.624428	3.0009298	5.9819536	2.9009457
9.107289	5.751663	8.898555	5.358484
0.80152273	0.7963222	0.85988045	0.647912
7.4957795	4.902286	6.7657843	4.8707604
0.4447329	8.660578	0.5322808	8.616988
0.3178352	0.6025231	0.25864422	0.041826367
4.815436	0.4956287	4.6252356	0.90045035
5.4175453	3.0726213	5.0892982	2.885571
6.122055	1.1037982	6.4358764	0.7424855
1.0232991	3.2314663	0.77175856	2.7461076
0.59072435	3.1558843	0.77175856	2.7461076
5.3390713	6.5827413	5.489401	7.042628
0.97287893	2.1443427	0.79258204	2.0734854
5.850599	1.1651945	6.043859	1.2717974
1.8458301	1.3651675	1.6309524	1.4554554
0.59917927	8.238285	0.39549768	7.955735
9.992172	5.262677	9.956294	2.9251766
0.6141937	5.472297	0.32488286	4.8924026
8.728709	7.515373	8.937451	7.3252444
8.24701	5.4813576	8.1343	5.7011123
4.148158	1.2082952	4.589175	1.4559811
1.5271199	2.8580399	1.0232991	3.2314663
8.113186	0.6896627	8.025259	0.6049174
4.0740213	3.215191	4.5539236	3.459642
2.9955597	8.160843	2.8150475	8.412654
9.05607	2.4664192	9.193304	2.152216
9.653971	8.084067	9.80467	8.121998
5.1837497	5.8699536	5.452562	5.740686
6.7766476	4.1584806	7.195594	3.974194
0.41999578	7.293562	0.26461184	7.693072
8.903788	3.8284354	8.760917	4.2494507
4.6159143	8.371403	4.2271423	8.476943
8.971436	3.303734	8.098188	3.6106033
3.5374963	9.548544	3.7908797	8.989092
3.4896154	9.7177515	3.6026735	9.601637
7.165172	4.2232437	7.049344	4.265711
3.1856875	6.7603064	3.2497125	7.0992637
1.835013	3.7177224	2.3629446	4.1491528
8.937451	7.3252444	8.403181	6.8009
1.2600601	3.500063	0.79198956	3.7864006
2.661076	5.688595	2.8741693	6.529429
5.9819536	2.9009457	5.902472	2.4664288
4.8938375	6.899242	4.2592697	6.936474
6.38287	9.080051	6.680662	8.8192005
6.3143964	9.852838	6.683546	9.947277
7.802161	7.5537257	7.743802	7.504232
8.008488	1.4327234	7.420612	1.2058383
6.217387	2.7589684	6.593398	3.0829465
1.7406017	7.8629236	1.9108582	7.770467
6.2711525	9.530574	6.159837	9.87439
7.9749393	6.4911036	8.1343	5.7011123
4.2592697	6.936474	4.3978257	7.467698
5.6311502	9.777023	5.583129	9.742975
3.987307	4.586998	4.050181	4.8231163
4.0740213	3.215191	4.1710324	3.517102
2.9487329	6.796563	2.6443815	6.679104
7.657157	5.4311657	7.4957795	4.902286
9.46078	6.205485	9.309748	6.4887342
4.5741405	2.3675485	4.1189995	2.6641912
7.930094	5.327879	8.00346	5.6343727
9.345869	3.4196925	9.765839	3.2754385
0.49888968	2.637508	0.5388206	2.527355
6.3180785	5.6870985	6.0654125	6.150329
2.9279118	7.6492743	3.1122618	7.742348
1.7120892	7.5741506	1.534152	7.21556
8.535548	6.1614084	8.878356	6.36815
5.9819536	2.9009457	6.083949	2.7092986
2.1320395	0.803625	2.356689	0.3735876
6.6535816	5.7307444	6.494911	5.49615
2.498155	9.23348	2.6365483	9.407969
1.6924363	1.8855929	1.6891402	1.8113792
9.038487	5.1352577	9.045614	4.70506
9.147443	0.36664248	9.597727	0.37622035
7.185851	6.3569427	7.238367	6.069993
7.7003007	2.1829903	7.9832163	2.0249891
6.63239	0.18442988	8.275555	0.12689948
9.614115	4.835533	9.246413	4.699867
9.35538	3.096391	9.574196	2.8108768
1.0002226	4.458502	1.2468833	3.95675
7.713666	3.8810425	7.195594	3.974194
9.010759	4.3797183	9.045614	4.70506
8.883429	6.525559	9.309748	6.4887342
7.3981757	6.6349306	6.9704156	6.728033
9.905296	5.5248313	9.992172	5.262677
4.5539236	3.459642	4.583452	3.411191
8.898555	5.358484	8.871046	5.646155
0.07808268	2.7545583	0.023012161	2.189474
8.452541	7.4224634	8.255294	7.4206743
5.19855	7.005568	5.3390713	6.5827413
2.3922336	8.1063	2.518199	7.953578
2.2898169	1.5005136	2.5257092	1.3549423
0.8468044	3.3809538	0.59072435	3.1558843
3.770352	9.881199	2.9372501	9.761449
7.657157	5.4311657	8.00346	5.6343727
1.534152	7.21556	2.058013	7.4854403
3.333038	7.965953	3.509177	7.781939
1.8728238	9.306258	2.019012	9.575013
7.802161	7.5537257	7.545481	8.017212
5.731521	4.9017754	6.0722847	5.1002455
1.6355836	3.3088017	1.7861778	3.2981646
1.8637764	2.5060427	2.001062	2.6934667
1.0705382	2.0417504	0.9145576	1.742965
3.5859103	1.736092	3.4026253	1.6747707
8.209464	5.1198335	8.251292	5.0642185
3.12917	1.1284685	2.8956027	0.98241746
1.3840652	5.690943	1.714347	5.974346
6.0997033	8.431129	6.2060146	8.367969
2.640717	1.9609684	2.8571148	1.7733824
8.660317	6.095407	9.107289	5.751663
3.028831	8.323631	3.3229918	8.365402
6.352501	7.25994	6.388546	7.3283243
7.077326	7.189748	6.917813	6.7986655
8.062744	1.5515172	8.182638	1.0093433
5.6749945	6.193429	6.0654125	6.150329
7.385352	2.9299588	6.881569	3.064077
7.7184467	2.6116257	7.6810484	2.6258671
7.092678	1.6673851	7.017832	1.805917
4.344057	0.54279983	3.8462062	0.9302461
0.5388206	2.527355	0.48300683	2.4845672
6.562044	6.930949	6.352501	7.25994
4.437728	6.48264	4.497667	6.4485264
6.007799	3.9657164	6.4348702	3.806069
9.631189	6.20689	9.765572	6.1178255
3.756429	5.747944	3.8138347	5.071868
3.2157469	5.394051	2.711689	5.1357994
5.712814	3.9984841	5.4893246	3.8575954
9.590153	0.21673024	9.534422	0.02661705
3.5208864	3.3966322	3.494041	4.0890985
3.6116195	5.024502	3.987307	4.586998
5.8947334	1.8957865	5.8185697	1.6023362
3.714633	5.921653	3.5994709	5.928396
3.5541134	4.3452783	3.247478	4.521398
1.3249558	2.283734	1.4147562	1.8955994
7.890423	4.199932	8.306581	4.83838
5.642955	5.7707834	5.7992687	5.4996443
2.2874713	0.13219178	2.0068984	0.035172105
5.865975	4.163987	6.213538	4.172582
6.388546	7.3283243	6.23295	7.573414
5.5030894	9.063263	5.583129	9.742975
0.8401638	6.946585	1.534152	7.21556
5.5505285	2.1319704	5.783095	2.0996575
7.357377	7.0769286	8.024853	7.2391634
5.5505285	2.1319704	5.6054735	1.9935334
0.5631292	8.880506	0.20105064	8.660209
4.8938375	6.899242	4.94322	7.345472
3.2235427	2.492075	2.7347226	2.8533144
0.2683711	7.717218	0.26461184	7.693072
8.24701	5.4813576	8.45556	5.156233
6.394346	6.536176	6.2301073	6.6579823
7.38717	0.60612977	7.6433334	0.7639271
0.3592658	2.0992117	0.48300683	2.4845672
6.5038834	7.801979	6.759586	8.160175
1.5309525	1.5426445	1.6309524	1.4554554
2.5527196	3.45228	2.7889996	3.4564447
9.48333	7.8500624	9.537464	8.081766
0.25770128	6.2045755	0.09261966	5.821175
2.7430177	0.091049075	3.9758086	0.05668044
4.5404725	0.2695924	4.4729276	0.22341013
9.408235	1.5387595	9.031899	1.5185809
9.205822	7.575975	9.48333	7.8500624
7.4957795	4.902286	7.5871572	4.5348735
0.8401638	6.946585	0.66197574	7.05846
5.712814	3.9984841	5.4741383	4.546165
6.0654125	6.150329	5.6607323	6.582399
6.3716087	6.3694096	6.394346	6.536176
7.480903	3.0754752	7.385352	2.9299588
3.247478	4.521398	2.8935294	3.9754796
4.5539236	3.459642	4.4311905	3.7405157
5.731521	4.9017754	5.5526733	5.0624456
1.0002226	4.458502	1.6665626	4.8172765
3.028831	8.323631	2.9955597	8.160843
8.937451	7.3252444	8.785009	6.546567
1.0232991	3.2314663	0.8468044	3.3809538
9.896585	8.918472	9.917288	9.988965
6.9080906	8.929828	7.0554	8.681704
4.691803	8.347119	5.0679264	8.13342
6.23295	7.573414	6.3015456	7.3789387
0.6537497	9.565	0.4950595	9.908048
6.7766476	4.1584806	6.702886	3.901637
9.561199	0.847013	9.4511595	0.723685
3.801893	6.8817177	3.2497125	7.0992637
4.2322598	1.5346682	3.9965634	1.720885
9.145423	5.179736	9.038487	5.1352577
3.333038	7.965953	3.8167822	8.164763
4.6009808	1.7414951	5.2439713	1.3783538
6.2711525	9.530574	6.0214667	9.809378
2.6106138	0.056567192	2.641199	0.31940818
6.928427	5.857231	6.901454	6.0443544
8.159595	8.379702	7.655588	8.527588
5.4760165	0.8822632	5.654078	0.64893246
8.816416	5.0372515	8.764492	4.994684
7.1198754	3.8060923	7.238025	3.8780165
6.3917055	5.2886505	6.494911	5.49615
1.8686116	8.533447	1.826098	8.450622
5.9819536	2.9009457	6.217387	2.7589684
7.619693	8.914184	8.046492	9.399124
2.410366	5.802788	2.8741693	6.529429
2.8278577	1.966731	2.9555564	2.0703812
9.104337	1.2685156	9.016896	1.2281662
9.757432	7.0653477	9.6036415	7.1511297
8.381915	8.347252	8.547202	8.069535
0.9177679	0.30959606	0.95650554	0.08345246
9.553241	4.284532	9.751663	4.361368
6.297888	1.3974327	7.092678	1.6673851
1.7406017	7.8629236	1.7120892	7.5741506
2.7200217	4.406585	2.4818082	4.433801
5.3390713	6.5827413	5.041141	6.7770934
2.0731843	2.0353003	1.8569446	2.5064135
8.660317	6.095407	8.415986	5.8625174
0.7209891	7.9334693	0.5777025	7.769498
4.344057	0.54279983	3.7236838	0.68124413
3.5374327	8.8630085	3.7908797	8.989092
5.9819536	2.9009457	5.54153	2.5519152
3.9758086	0.05668044	4.1233788	0.1063329
4.601998	5.9567475	4.497667	6.4485264
0.5861789	9.935791	0.6537497	9.565
3.3733172	4.080916	2.8376067	3.487063
3.4896154	9.7177515	3.770352	9.881199
1.0819834	9.659687	1.1733109	9.34705
8.833811	5.3320847	8.816416	5.0372515
0.058466196	9.010395	0.6283957	9.164217
9.462511	8.148718	9.050139	8.277965
3.4026253	1.6747707	3.371821	2.092102
6.3917055	5.2886505	6.0722847	5.1002455
9.050155	8.252583	9.425121	8.007821
2.5257092	1.3549423	2.8555226	0.9326124
2.8060067	3.919351	2.5527196	3.45228
6.9080906	8.929828	6.716433	8.623918
3.5208864	3.3966322	3.8303494	3.7197232
4.7744613	5.0057516	5.0011344	4.4979534
0.5388206	2.527355	0.77175856	2.7461076
2.8060067	3.919351	2.8376067	3.487063
2.1759205	0.38505077	2.0068984	0.035172105
5.574531	7.041819	5.4988313	7.873607
9.336213	4.938495	9.246413	4.699867
7.017832	1.805917	7.3965836	2.104894
3.6116195	5.024502	3.2193696	4.8563023
9.167392	3.757292	9.433857	3.8752902
8.871046	5.646155	8.415986	5.8625174
2.8956027	0.98241746	3.0827994	0.97911835
7.0074425	3.7177901	6.702886	3.901637
5.4095335	4.9815397	5.1812973	4.7219696
3.164733	6.2562475	2.8741693	6.529429
1.8772095	5.1949587	2.0946765	5.4889984
8.024853	7.2391634	8.286458	7.2828703
2.514288	3.3159554	2.5527196	3.45228
9.898302	3.6196601	9.563027	3.916949
3.0977297	2.9728694	2.7889996	3.4564447
4.1076493	8.403953	3.900901	8.61276
8.403181	6.8009	8.306732	6.9476357
4.055404	9.682942	4.37434	9.954123
6.680662	8.8192005	6.6709146	8.786461
4.497667	6.4485264	3.9907594	6.2488627
3.028831	8.323631	2.8150475	8.412654
1.6309524	1.4554554	1.4852959	1.040777
3.509177	7.781939	3.6377306	7.6625223
9.905296	5.5248313	9.741674	5.541502
9.114296	9.764332	8.4739685	9.746949
5.211329	9.913738	4.37434	9.954123
0.27696967	5.740965	0.31463504	5.6503844
3.5541134	4.3452783	3.987307	4.586998
4.583452	3.411191	4.6547933	3.664854
5.9629464	0.81041574	5.8528814	0.8578688
3.333038	7.965953	3.3229918	8.365402
4.6009808	1.7414951	4.563126	2.0753784
2.4726617	7.603686	2.5103962	7.622812
6.0735245	1.2837559	6.122055	1.1037982
2.6120086	9.17556	2.3715396	9.133831
6.213538	4.172582	5.9612823	4.5637555
3.0827994	0.97911835	3.1796904	1.0580063
1.0217273	0.5504775	1.6034454	0.35340488
5.4139476	6.395834	5.6385303	5.952528
3.989551	9.494036	4.0151267	9.50342
4.6917872	5.311609	4.3318863	5.207195
0.69145024	7.405043	1.1296505	7.639516
3.5446577	2.9139562	3.542242	3.3397646
5.4139476	6.395834	5.3390713	6.5827413
7.802161	7.5537257	7.812793	7.4546747
9.837764	8.008577	9.99185	6.082037
3.6242485	7.4756203	3.509177	7.781939
8.024853	7.2391634	8.06495	7.549029
7.9642553	8.632218	8.133519	8.905173
3.0977297	2.9728694	2.8376067	3.487063
6.118074	4.6335783	5.9612823	4.5637555
2.4818082	4.433801	2.5595803	4.276829
3.8570051	1.6737092	3.5578573	1.2008464
5.0679264	8.13342	4.910676	8.48064
4.3978257	7.467698	4.250291	7.434846
2.5977726	7.271718	2.330445	6.8152666
9.542206	4.5059643	9.553241	4.284532
4.4190116	8.167618	4.446151	8.07166
4.563126	2.0753784	4.5117183	1.6695064
9.309748	6.4887342	9.771412	6.8476624
9.896585	8.918472	9.837764	8.008577
2.2624784	5.4043655	2.3587708	5.315721
8.62368	0.59782207	8.701187	0.7695222
2.9955597	8.160843	3.1122618	7.742348
4.6547933	3.664854	4.9268417	3.2405508
6.4845963	3.9413655	6.5735188	4.136948
1.6309524	1.4554554	1.3454342	1.1270589
7.662277	1.9986558	7.3965836	2.104894
7.3238225	7.7832847	7.4067664	7.4265013
0.9322065	0.84439576	0.80152273	0.7963222
3.7236838	0.68124413	4.2836437	0.44585466
4.7744613	5.0057516	4.8015347	5.229248
3.24507	2.3695004	3.260539	2.1032822
2.2485805	4.7599163	2.4818082	4.433801
6.6535816	5.7307444	6.6608644	6.1791697
2.019012	9.575013	2.298578	9.473767
0.50119877	7.680156	0.26461184	7.693072
2.2533827	8.510558	2.6530318	8.256401
3.9144568	2.2584505	4.5741405	2.3675485
2.661076	5.688595	3.164733	6.2562475
0.35443664	6.9390955	0.47963262	6.783545
5.4866548	9.775486	5.4479666	9.704176
7.7014036	3.3124046	7.758299	3.8745208
8.113186	0.6896627	8.181293	0.916996
0.384444	4.586902	0.04494667	3.9051688
2.634935	5.560441	2.8177452	5.588395
9.451195	3.9556937	9.433857	3.8752902
4.444333	0.8195627	4.6252356	0.90045035
0.87219596	1.8252867	0.78843594	1.5274996
4.601998	5.9567475	4.3318863	5.207195
2.298578	9.473767	2.3715396	9.133831
0.2913481	0.9892154	0.80152273	0.7963222
5.8185697	1.6023362	5.3455806	1.5483832
9.433857	3.8752902	9.898302	3.6196601
6.94746	9.397867	6.8306046	9.682967
2.298578	9.473767	2.2913718	9.81495
3.7648416	7.533222	3.6467743	7.4348803
7.480903	3.0754752	7.648817	2.9669886
8.987377	4.0517664	9.167392	3.757292
1.5088803	3.4695988	1.3300002	3.4006214
4.0769987	4.1286345	3.8303494	3.7197232
5.180574	0.4097885	5.654078	0.64893246
7.1353097	3.4282708	6.471495	3.5060656
4.148158	1.2082952	3.6418777	1.1045951
6.297888	1.3974327	7.017832	1.805917
0.93624294	6.3319893	0.6071806	6.016648
1.0081887	6.3190837	0.8627957	5.8326225
9.929879	2.977409	9.898302	3.6196601
3.9097512	7.5062504	3.753447	7.2228384
9.622626	9.588483	9.572073	9.812076
0.8585942	7.7745194	0.5777025	7.769498
2.1498914	7.6475115	2.518199	7.953578
2.4726617	7.603686	2.2488499	7.2716694
0.50119877	7.680156	0.5777025	7.769498
1.5088803	3.4695988	1.6355836	3.3088017
4.6009808	1.7414951	5.3455806	1.5483832
3.801893	6.8817177	4.2592697	6.936474
6.518874	3.199283	6.593398	3.0829465
6.702886	3.901637	6.4348702	3.806069
2.4818082	4.433801	2.2279234	4.4670196
4.94322	7.345472	5.182767	7.672428
3.7325668	6.1243343	4.024363	5.9037876
3.8462062	0.9302461	4.148158	1.2082952
0.8401638	6.946585	1.3236552	7.2739677
8.934565	8.680542	8.7509365	9.39784
5.4760165	0.8822632	5.0403843	1.0500008
2.2488499	7.2716694	2.1498914	7.6475115
5.6054735	1.9935334	5.8947334	1.8957865
7.6810484	2.6258671	7.4242597	2.381403
8.739908	2.8554714	8.971436	3.303734
3.5374327	8.8630085	2.705553	9.04244
4.6917872	5.311609	4.8015347	5.229248
5.3032312	2.3161988	5.0892982	2.885571
4.4311905	3.7405157	4.548059	3.7361205
3.7439716	4.268092	3.5541134	4.3452783
0.5777025	7.769498	0.56722045	8.053766
0.09326577	7.9719524	0.17986655	7.6974893
2.1198769	1.0748398	2.2798033	1.1996591
7.914062	2.8642058	7.7014036	3.3124046
0.90346336	4.6141872	1.0002226	4.458502
2.8571148	1.7733824	2.9063845	1.3289016
7.283555	3.6446726	7.7014036	3.3124046
4.0769987	4.1286345	4.480465	3.960961
2.2874713	0.13219178	2.1759205	0.38505077
3.164733	6.2562475	3.2626307	6.3454905
2.2180247	1.8922389	2.640717	1.9609684
9.631189	6.20689	9.46078	6.205485
7.9305463	8.000721	7.655916	8.123943
0.1735729	2.5191903	0.24017513	2.2059238
1.7907858	8.169758	1.8525219	8.307073
1.3691354	0.25194108	1.0217273	0.5504775
0.41999578	7.293562	0.0286448	6.9886274
3.9097512	7.5062504	4.20004	7.2612505
7.076811	9.60708	7.360549	9.388032
1.7463022	4.7753906	1.7460614	4.5894856
4.0740213	3.215191	4.1189995	2.6641912
1.4066964	7.2768936	1.526475	7.4477377
6.21375	1.1637068	6.122055	1.1037982
1.8582189	0.25385797	1.7476958	0.75560987
7.9258175	7.5724907	7.9064054	7.9928465
9.126251	9.8186865	9.572073	9.812076
6.6787205	0.9593737	6.598401	0.53581893
9.956294	2.9251766	9.898302	3.6196601
8.046492	9.399124	8.318127	9.954701
0.15922725	3.7897534	0.04494667	3.9051688
4.3978257	7.467698	4.272923	7.5238705
9.534422	0.02661705	9.147443	0.36664248
6.4000607	2.571379	6.210372	2.191943
7.930094	5.327879	8.24701	5.4813576
2.1255488	5.9452195	2.410366	5.802788
8.306581	4.83838	8.251292	5.0642185
7.357377	7.0769286	6.917813	6.7986655
2.3758264	5.3922625	2.410366	5.802788
9.929879	2.977409	9.956294	2.9251766
8.847721	2.0567274	8.547285	2.4717875
2.8060067	3.919351	2.8935294	3.9754796
1.6832918	3.547359	1.6355836	3.3088017
4.3978257	7.467698	4.20004	7.2612505
6.6384625	5.354351	7.657157	5.4311657
1.0217273	0.5504775	1.7476958	0.75560987
2.4986358	9.586232	2.298578	9.473767
9.304031	1.1783415	9.561199	0.847013
0.5777025	7.769498	0.69145024	7.405043
0.2292949	2.963231	0.14092147	3.4766273
6.63239	0.18442988	7.1426105	0.37564397
6.518874	3.199283	5.9819536	2.9009457
7.0524616	9.270096	7.0221753	9.155014
4.971184	0.47269046	4.815436	0.4956287
4.66689	6.6999073	4.2592697	6.936474
9.745382	9.655601	9.572073	9.812076
9.422772	3.8847125	8.987377	4.0517664
5.045785	7.9906125	4.446151	8.07166
2.2798033	1.1996591	2.2898169	1.5005136
6.1377454	7.940746	6.688108	8.230351
6.38287	9.080051	6.447101	9.278321
1.4064354	9.38476	1.1733109	9.34705
6.3716087	6.3694096	6.0654125	6.150329
5.9550786	2.3237925	6.210372	2.191943
8.255294	7.4206743	8.06495	7.549029
4.470744	4.0421586	4.2006307	4.4177237
2.2798033	1.1996591	2.8555226	0.9326124
2.6530318	8.256401	2.8150475	8.412654
4.910676	8.48064	4.691803	8.347119
8.182638	1.0093433	8.871641	1.1603653
3.0827994	0.97911835	3.638659	0.7871932
2.058013	7.4854403	2.2488499	7.2716694
0.5631292	8.880506	0.058466196	9.010395
4.470744	4.0421586	5.0011344	4.4979534
2.5595803	4.276829	2.7200217	4.406585
3.3097105	0.18206239	3.0113351	0.9335977
5.193919	0.32078028	5.180574	0.4097885
1.2141728	1.3239056	1.3454342	1.1270589
3.151999	4.659111	3.247478	4.521398
2.5257092	1.3549423	2.8956027	0.98241746
0.26461184	7.693072	0.17986655	7.6974893
7.47683	1.8715936	7.662277	1.9986558
4.7741036	9.183374	5.0633316	8.64132
2.820465	2.0854282	2.9555564	2.0703812
2.410366	5.802788	2.0982754	6.273251
2.2533827	8.510558	1.8686116	8.533447
5.6385303	5.952528	5.642955	5.7707834
3.7908797	8.989092	3.8750458	9.289042
0.32488286	4.8924026	0.35153925	4.798281
5.5030894	9.063263	5.018162	9.503113
1.0350555	0.9327251	1.0544431	1.3068718
6.5114937	3.2817297	6.881569	3.064077
1.7120892	7.5741506	1.9108582	7.770467
9.028482	1.6491807	9.286373	1.7212939
9.6036415	7.1511297	9.205822	7.575975
9.050139	8.277965	8.934565	8.680542
0.93624294	6.3319893	0.8627957	5.8326225
8.45556	5.156233	8.764492	4.994684
1.6536313	8.319316	1.826098	8.450622
9.433857	3.8752902	9.345869	3.4196925
5.1938562	3.9245439	5.21965	4.3694334
6.004839	1.6454065	5.8185697	1.6023362
5.045785	7.9906125	5.1589136	8.05609
3.494041	4.0890985	3.4212632	4.160888
9.016896	1.2281662	9.045164	1.2257069
4.7681594	0.46411812	4.5738926	0.46665728
1.5088803	3.4695988	1.2468833	3.95675
9.751663	4.361368	9.910401	4.3832474
7.054501	0.9153855	7.38717	0.60612977
3.9965634	1.720885	3.782782	2.100453
6.996036	6.0996556	7.1454625	6.007993
7.648817	2.9669886	7.385352	2.9299588
9.451195	3.9556937	9.422772	3.8847125
1.1038226	8.235553	1.4457351	8.929003
9.304031	1.1783415	9.098486	1.147176
0.31137586	3.8857646	0.04494667	3.9051688
2.640717	1.9609684	2.820465	2.0854282
5.8185697	1.6023362	5.6054735	1.9935334
2.7133412	8.899912	2.705553	9.04244
2.9279118	7.6492743	3.078668	7.266724
3.6418777	1.1045951	3.638659	0.7871932
0.35443664	6.9390955	0.2731794	6.7570915
5.3032312	2.3161988	5.5505285	2.1319704
4.8862176	6.4043283	4.601998	5.9567475
9.038487	5.1352577	8.833811	5.3320847
9.605442	7.061186	9.282214	6.8769903
9.433477	9.22448	9.124552	8.960606
7.165172	4.2232437	7.2862935	4.5928073
0.79198956	3.7864006	0.67977905	3.4931107
9.61587	1.6574562	9.956294	2.9251766
1.9605076	9.906743	3.770352	9.881199
2.2485805	4.7599163	2.0738447	4.5950894
6.801035	6.419301	6.620521	6.320045
2.8060067	3.919351	2.3629446	4.1491528
5.0011344	4.4979534	5.21965	4.3694334
3.753447	7.2228384	3.6467743	7.4348803
7.9555373	7.985382	7.9258175	7.5724907
9.989754	0.43149948	9.857284	0.32649457
2.0738447	4.5950894	2.0699067	4.356978
0.9145576	1.742965	1.2141728	1.3239056
1.2731904	4.2367244	1.6665626	4.8172765
9.771412	6.8476624	9.861289	6.6347914
9.765572	6.1178255	9.518296	6.0132957
6.6787205	0.9593737	6.4358764	0.7424855
1.3249558	2.283734	1.0705382	2.0417504
1.1038226	8.235553	0.59917927	8.238285
