x1	y1	x2	y2
3.542242	3.3397646	3.6652672	2.2435732
7.9749393	6.4911036	8.660317	6.095407
6.1364784	1.497581	5.783095	2.0996575
2.518199	7.953578	1.7606646	8.077294
2.1320395	0.803625	2.5257092	1.3549423
9.992172	5.262677	9.857284	0.32649457
3.3733172	4.080916	3.8138347	5.071868
3.3733172	4.080916	3.4682703	5.209947
4.7907743	1.2445879	3.6652672	2.2435732
6.8026066	7.5376396	8.18535	9.083229
2.0750368	4.7335253	1.4361811	4.098081
4.815436	0.4956287	8.832172	0.051580667
1.3691354	0.25194108	1.0217273	0.5504775
2.6443815	6.679104	1.3236552	7.2739677
6.6709146	8.786461	3.4634895	9.745597
6.7657843	4.8707604	8.971436	3.303734
2.518199	7.953578	3.6467743	7.4348803
7.238367	6.069993	7.389741	5.8858232
2.952751	7.039294	3.2497125	7.0992637
3.8138347	5.071868	5.21965	4.3694334
3.756429	5.747944	3.4682703	5.209947
1.835013	3.7177224	1.3454342	1.1270589
6.7657843	4.8707604	7.389741	5.8858232
8.120027	0.5913323	9.286373	1.7212939
3.756429	5.747944	2.6443815	6.679104
6.0722847	5.1002455	4.8015347	5.229248
0.32706976	1.6871548	0.24625361	3.5601835
2.0068984	0.035172105	8.832172	0.051580667
3.3229918	8.365402	6.6709146	8.786461
4.8015347	5.229248	6.0654125	6.150329
5.783095	2.0996575	6.593398	3.0829465
0.35153925	4.798281	0.66197574	7.05846
9.61587	1.6574562	9.857284	0.32649457
6.6608644	6.1791697	7.077326	7.189748
9.757432	7.0653477	9.992172	5.262677
6.5114937	3.2817297	5.783095	2.0996575
9.757432	7.0653477	9.745382	9.655601
1.4361811	4.098081	0.24625361	3.5601835
2.2279234	4.4670196	1.4361811	4.098081
0.66197574	7.05846	0.36108613	8.522375
8.660317	6.095407	9.992172	5.262677
3.6467743	7.4348803	6.5038834	7.801979
2.518199	7.953578	2.952751	7.039294
6.6608644	6.1791697	6.388546	7.3283243
0.35153925	4.798281	0.058466196	9.010395
2.6443815	6.679104	2.2624784	5.4043655
0.058466196	9.010395	0.66197574	7.05846
9.258021	2.2232752	8.738472	2.4518304
6.122055	1.1037982	4.815436	0.4956287
9.258021	2.2232752	9.345869	3.4196925
9.407344	4.3014364	8.660317	6.095407
4.1710324	3.517102	3.3733172	4.080916
9.622626	9.588483	9.126251	9.8186865
1.8772095	5.1949587	0.35153925	4.798281
2.2624784	5.4043655	2.661076	5.688595
7.077326	7.189748	8.18535	9.083229
4.854674	3.2437057	4.1710324	3.517102
5.3390713	6.5827413	6.0654125	6.150329
7.238367	6.069993	7.077326	7.189748
7.389741	5.8858232	7.9749393	6.4911036
9.61587	1.6574562	9.345869	3.4196925
2.2279234	4.4670196	2.7889996	3.4564447
9.282214	6.8769903	9.425121	8.007821
6.388546	7.3283243	6.0654125	6.150329
9.46078	6.205485	9.309748	6.4887342
2.518199	7.953578	3.3229918	8.365402
9.622626	9.588483	9.425121	8.007821
7.389741	5.8858232	6.494911	5.49615
9.126251	9.8186865	3.4634895	9.745597
2.7889996	3.4564447	3.542242	3.3397646
6.1364784	1.497581	6.593398	3.0829465
8.971436	3.303734	6.593398	3.0829465
1.7523354	9.606427	0.36108613	8.522375
3.3097105	0.18206239	8.832172	0.051580667
1.7606646	8.077294	2.3715396	9.133831
7.9749393	6.4911036	7.077326	7.189748
4.148158	1.2082952	4.815436	0.4956287
2.1320395	0.803625	3.3097105	0.18206239
3.756429	5.747944	4.8015347	5.229248
2.1759205	0.38505077	1.3691354	0.25194108
1.835013	3.7177224	0.24625361	3.5601835
2.8150475	8.412654	2.518199	7.953578
0.35153925	4.798281	0.24625361	3.5601835
1.7606646	8.077294	1.7523354	9.606427
6.7657843	4.8707604	9.407344	4.3014364
9.597727	0.37622035	8.832172	0.051580667
6.494911	5.49615	6.6608644	6.1791697
5.9612823	4.5637555	6.7657843	4.8707604
6.0654125	6.150329	6.6608644	6.1791697
3.4682703	5.209947	2.2624784	5.4043655
1.3454342	1.1270589	0.32706976	1.6871548
2.1320395	0.803625	2.1759205	0.38505077
2.0750368	4.7335253	1.8772095	5.1949587
8.120027	0.5913323	4.815436	0.4956287
7.077326	7.189748	9.425121	8.007821
0.32706976	1.6871548	1.0217273	0.5504775
3.4634895	9.745597	2.3715396	9.133831
9.309748	6.4887342	9.757432	7.0653477
6.494911	5.49615	6.0722847	5.1002455
8.18535	9.083229	9.126251	9.8186865
5.21965	4.3694334	4.8015347	5.229248
2.8150475	8.412654	2.3715396	9.133831
1.3236552	7.2739677	2.2624784	5.4043655
9.4511595	0.723685	8.120027	0.5913323
1.3691354	0.25194108	2.0068984	0.035172105
3.8138347	5.071868	3.4682703	5.209947
9.286373	1.7212939	9.258021	2.2232752
3.6467743	7.4348803	3.3229918	8.365402
4.7907743	1.2445879	5.783095	2.0996575
3.756429	5.747944	3.8138347	5.071868
9.258021	2.2232752	9.61587	1.6574562
6.5038834	7.801979	3.3229918	8.365402
9.4511595	0.723685	9.61587	1.6574562
8.832172	0.051580667	8.120027	0.5913323
6.388546	7.3283243	6.8026066	7.5376396
3.2497125	7.0992637	3.6467743	7.4348803
9.622626	9.588483	9.745382	9.655601
4.7907743	1.2445879	6.122055	1.1037982
2.1759205	0.38505077	2.345533	0.14609993
3.6652672	2.2435732	4.854674	3.2437057
4.497667	6.4485264	3.2497125	7.0992637
4.8015347	5.229248	5.4741383	4.546165
6.593398	3.0829465	8.738472	2.4518304
3.160615	5.6182	3.756429	5.747944
9.407344	4.3014364	9.992172	5.262677
9.6036415	7.1511297	9.282214	6.8769903
2.2279234	4.4670196	1.835013	3.7177224
1.4361811	4.098081	1.835013	3.7177224
0.36108613	8.522375	1.7606646	8.077294
5.21965	4.3694334	5.4741383	4.546165
2.5257092	1.3549423	3.3097105	0.18206239
4.815436	0.4956287	4.7907743	1.2445879
9.282214	6.8769903	7.9749393	6.4911036
8.971436	3.303734	8.738472	2.4518304
4.148158	1.2082952	3.3097105	0.18206239
9.425121	8.007821	9.6036415	7.1511297
1.4361811	4.098081	1.8772095	5.1949587
8.738472	2.4518304	6.1364784	1.497581
0.66197574	7.05846	1.3236552	7.2739677
3.3733172	4.080916	2.7889996	3.4564447
2.6443815	6.679104	2.952751	7.039294
1.0217273	0.5504775	1.3454342	1.1270589
6.4845963	3.9413655	5.21965	4.3694334
6.6709146	8.786461	6.5038834	7.801979
4.148158	1.2082952	2.9555564	2.0703812
1.7523354	9.606427	1.6839993	9.905153
8.120027	0.5913323	6.1364784	1.497581
6.0722847	5.1002455	5.9612823	4.5637555
0.058466196	9.010395	0.36108613	8.522375
2.9555564	2.0703812	2.5257092	1.3549423
6.4845963	3.9413655	4.854674	3.2437057
1.6839993	9.905153	9.126251	9.8186865
9.992172	5.262677	9.745382	9.655601
6.0654125	6.150329	6.494911	5.49615
8.971436	3.303734	9.345869	3.4196925
4.497667	6.4485264	3.6467743	7.4348803
9.425121	8.007821	9.745382	9.655601
1.4445043	7.485688	2.518199	7.953578
9.757432	7.0653477	9.6036415	7.1511297
8.660317	6.095407	7.389741	5.8858232
2.6443815	6.679104	2.661076	5.688595
6.5114937	3.2817297	6.4845963	3.9413655
3.542242	3.3397646	3.3733172	4.080916
7.389741	5.8858232	9.407344	4.3014364
1.4445043	7.485688	0.36108613	8.522375
6.5038834	7.801979	5.3390713	6.5827413
9.126251	9.8186865	9.745382	9.655601
4.854674	3.2437057	5.783095	2.0996575
3.3229918	8.365402	3.4634895	9.745597
9.4511595	0.723685	9.857284	0.32649457
4.8015347	5.229248	4.497667	6.4485264
9.46078	6.205485	9.992172	5.262677
2.2624784	5.4043655	2.0750368	4.7335253
8.832172	0.051580667	9.534422	0.02661705
6.8026066	7.5376396	7.077326	7.189748
6.4845963	3.9413655	8.971436	3.303734
3.4634895	9.745597	1.6839993	9.905153
5.3390713	6.5827413	4.497667	6.4485264
9.425121	8.007821	7.9749393	6.4911036
3.8138347	5.071868	4.1710324	3.517102
1.7523354	9.606427	2.3715396	9.133831
9.425121	8.007821	8.18535	9.083229
6.388546	7.3283243	6.5038834	7.801979
7.238367	6.069993	6.494911	5.49615
3.160615	5.6182	3.4682703	5.209947
1.835013	3.7177224	0.32706976	1.6871548
9.407344	4.3014364	9.345869	3.4196925
7.077326	7.189748	6.388546	7.3283243
9.345869	3.4196925	9.992172	5.262677
6.593398	3.0829465	6.5114937	3.2817297
9.534422	0.02661705	9.857284	0.32649457
5.21965	4.3694334	4.1710324	3.517102
4.148158	1.2082952	2.5257092	1.3549423
2.7889996	3.4564447	2.9555564	2.0703812
2.1759205	0.38505077	3.3097105	0.18206239
2.1759205	0.38505077	2.0068984	0.035172105
3.4634895	9.745597	2.8150475	8.412654
5.3390713	6.5827413	6.388546	7.3283243
6.4845963	3.9413655	5.9612823	4.5637555
9.286373	1.7212939	9.4511595	0.723685
5.4741383	4.546165	5.9612823	4.5637555
2.0068984	0.035172105	2.345533	0.14609993
9.282214	6.8769903	9.757432	7.0653477
4.854674	3.2437057	5.21965	4.3694334
9.407344	4.3014364	8.971436	3.303734
2.0750368	4.7335253	2.2279234	4.4670196
9.282214	6.8769903	9.309748	6.4887342
2.345533	0.14609993	3.3097105	0.18206239
6.4845963	3.9413655	6.593398	3.0829465
6.8026066	7.5376396	6.6709146	8.786461
3.756429	5.747944	3.2497125	7.0992637
3.542242	3.3397646	4.1710324	3.517102
2.9555564	2.0703812	3.6652672	2.2435732
1.8772095	5.1949587	1.3236552	7.2739677
9.757432	7.0653477	9.425121	8.007821
6.494911	5.49615	6.7657843	4.8707604
0.24625361	3.5601835	0.058466196	9.010395
1.3236552	7.2739677	1.4445043	7.485688
6.7657843	4.8707604	6.4845963	3.9413655
2.7889996	3.4564447	1.835013	3.7177224
2.3715396	9.133831	1.6839993	9.905153
4.7907743	1.2445879	4.854674	3.2437057
6.0722847	5.1002455	5.4741383	4.546165
8.660317	6.095407	9.282214	6.8769903
