x1	y1	x2	y2
1.8336213	5.576374	1.8772095	5.1949587
6.3143964	9.852838	6.683546	9.947277
2.4986358	9.586232	3.0716848	9.462777
5.0679264	8.13342	5.182767	7.672428
8.008488	1.4327234	7.420612	1.2058383
2.0982754	6.273251	1.8336213	5.576374
9.422772	3.8847125	9.771641	4.085853
3.8570051	1.6737092	3.5859103	1.736092
8.008488	1.4327234	8.181293	0.916996
3.8570051	1.6737092	3.9965634	1.720885
0.77175856	2.7461076	1.6502792	2.8641522
2.9487329	6.796563	2.6443815	6.679104
4.0740213	3.215191	4.1710324	3.517102
0.35153925	4.798281	0.09261966	5.821175
9.46078	6.205485	9.309748	6.4887342
6.9819603	2.532323	7.187567	3.2752113
2.6530318	8.256401	2.3922336	8.1063
0.41848361	4.5377855	0.90346336	4.6141872
9.345869	3.4196925	9.765839	3.2754385
8.785009	6.546567	8.241081	6.925455
0.61249554	1.1213285	0.32706976	1.6871548
7.696467	8.700504	8.116774	8.001716
3.9510822	8.776198	3.8167822	8.164763
7.9832163	2.0249891	8.547285	2.4717875
5.9819536	2.9009457	6.083949	2.7092986
7.6810484	2.6258671	8.517172	2.5586886
3.5446577	2.9139562	2.7347226	2.8533144
9.542206	4.5059643	9.910401	4.3832474
6.6535816	5.7307444	6.494911	5.49615
2.498155	9.23348	2.6365483	9.407969
0.876081	1.9464976	0.78843594	1.5274996
9.147443	0.36664248	9.597727	0.37622035
7.185851	6.3569427	7.238367	6.069993
6.63239	0.18442988	8.275555	0.12689948
3.2626307	6.3454905	3.1429605	5.858106
8.832172	0.051580667	6.63239	0.18442988
4.5539236	3.459642	4.583452	3.411191
9.905296	5.5248313	9.992172	5.262677
5.19855	7.005568	5.3390713	6.5827413
2.2898169	1.5005136	2.5257092	1.3549423
2.3922336	8.1063	2.518199	7.953578
2.0750368	4.7335253	1.8772095	5.1949587
4.548059	3.7361205	4.2006307	4.4177237
7.812793	7.4546747	8.241081	6.925455
6.447101	9.278321	6.3143964	9.852838
6.083949	2.7092986	6.593398	3.0829465
3.2626307	6.3454905	3.5256767	6.544792
9.561199	0.847013	9.837798	0.9229958
6.640754	7.302743	6.394346	6.536176
5.798975	8.341152	5.0633316	8.64132
7.812793	7.4546747	8.326532	7.6163645
0.4950595	9.908048	0.5631292	8.880506
3.5374963	9.548544	3.4634895	9.745597
3.5859103	1.736092	3.4026253	1.6747707
8.209464	5.1198335	8.251292	5.0642185
0.95650554	0.08345246	1.3691354	0.25194108
3.12917	1.1284685	2.8956027	0.98241746
8.660317	6.095407	9.107289	5.751663
2.661076	5.688595	3.1429605	5.858106
3.028831	8.323631	3.3229918	8.365402
9.688081	8.974411	9.745382	9.655601
7.187567	3.2752113	7.385352	2.9299588
2.0922022	9.342271	1.7880148	9.175389
8.847968	0.9398204	8.766291	1.440751
8.816416	5.0372515	8.415989	5.616459
7.4067664	7.4265013	7.077326	7.189748
3.103898	1.3477927	2.640717	1.9609684
3.8138347	5.071868	3.4682703	5.209947
0.4950595	9.908048	0.5861789	9.935791
3.756429	5.747944	3.8138347	5.071868
1.7523354	9.606427	1.1733109	9.34705
4.028364	4.5173497	4.3318863	5.207195
7.0779486	5.906672	6.6535816	5.7307444
0.90346336	4.6141872	1.3963306	5.4122233
9.433477	9.22448	9.114296	9.764332
3.5541134	4.3452783	3.247478	4.521398
5.642955	5.7707834	5.7992687	5.4996443
2.0982754	6.273251	2.6443815	6.679104
7.7014036	3.3124046	7.385352	2.9299588
5.5030894	9.063263	5.583129	9.742975
1.3300002	3.4006214	0.77175856	2.7461076
3.9444513	3.5173213	3.5208864	3.3966322
0.8401638	6.946585	1.534152	7.21556
7.3981757	6.6349306	7.357377	7.0769286
7.0524616	9.270096	8.046492	9.399124
4.446151	8.07166	4.94322	7.345472
3.2235427	2.492075	2.7347226	2.8533144
6.394346	6.536176	6.2301073	6.6579823
2.7430177	0.091049075	2.0068984	0.035172105
4.8015347	5.229248	5.4741383	4.546165
2.986452	8.482372	2.705553	9.04244
4.1634626	7.771612	3.8167822	8.164763
2.4362493	5.3469057	2.3587708	5.315721
3.443306	2.581973	3.5446577	2.9139562
2.5527196	3.45228	2.7889996	3.4564447
2.640717	1.9609684	2.9555564	2.0703812
9.48333	7.8500624	9.537464	8.081766
1.7880148	9.175389	1.7523354	9.606427
3.5859103	1.736092	3.739355	1.7703617
2.7430177	0.091049075	3.9758086	0.05668044
7.6810484	2.6258671	7.662277	1.9986558
8.181293	0.916996	8.025259	0.6049174
9.21291	0.73952556	9.147443	0.36664248
2.9555564	2.0703812	2.4545808	2.1438432
0.8401638	6.946585	0.66197574	7.05846
0.876081	1.9464976	1.0705382	2.0417504
2.3922336	8.1063	1.9108582	7.770467
2.952751	7.039294	3.1856875	6.7603064
1.9108582	7.770467	2.518199	7.953578
3.3733172	4.080916	2.7889996	3.4564447
3.028831	8.323631	2.9955597	8.160843
8.937451	7.3252444	8.785009	6.546567
9.258021	2.2232752	8.847721	2.0567274
4.691803	8.347119	5.0679264	8.13342
6.7766476	4.1584806	6.702886	3.901637
3.801893	6.8817177	3.2497125	7.0992637
9.561199	0.847013	9.4511595	0.723685
8.326532	7.6163645	8.216275	8.02899
4.2322598	1.5346682	3.9965634	1.720885
9.688081	8.974411	9.84511	9.826328
9.688081	8.974411	9.917288	9.988965
7.049344	4.265711	7.2862935	4.5928073
7.077326	7.189748	7.3981757	6.6349306
3.333038	7.965953	3.8167822	8.164763
9.145423	5.179736	9.038487	5.1352577
7.414359	1.082353	6.598401	0.53581893
1.2731904	4.2367244	1.2600601	3.500063
8.181293	0.916996	8.120027	0.5913323
1.8525219	8.307073	2.3922336	8.1063
9.274333	9.724704	9.126251	9.8186865
8.816416	5.0372515	8.764492	4.994684
6.494911	5.49615	5.9475527	5.5306215
5.583129	9.742975	5.246167	9.665706
7.619693	8.914184	8.046492	9.399124
5.981607	1.1715603	6.1364784	1.497581
0.6141937	5.472297	0.35153925	4.798281
9.757432	7.0653477	9.6036415	7.1511297
9.757432	7.0653477	9.765572	6.1178255
2.705553	9.04244	3.6985648	8.879321
9.754898	7.6359076	9.837764	8.008577
8.520947	2.9313302	8.517172	2.5586886
2.9955597	8.160843	2.518199	7.953578
4.564001	4.655118	4.548059	3.7361205
8.216275	8.02899	8.728709	7.515373
3.9444513	3.5173213	3.3733172	4.080916
3.9965634	1.720885	4.5117183	1.6695064
5.3390713	6.5827413	5.041141	6.7770934
0.7209891	7.9334693	0.5777025	7.769498
5.0679264	8.13342	5.798975	8.341152
8.832172	0.051580667	9.534422	0.02661705
5.4893246	3.8575954	5.291875	4.4097366
3.4634895	9.745597	1.6839993	9.905153
6.688108	8.230351	6.379294	8.603624
5.798975	8.341152	5.5030894	9.063263
9.688081	8.974411	9.433477	9.22448
5.5030894	9.063263	6.0214667	9.809378
2.2488499	7.2716694	1.9108582	7.770467
3.9758086	0.05668044	4.1233788	0.1063329
3.333038	7.965953	3.6377306	7.6625223
3.6499572	3.3774061	4.0740213	3.215191
4.5117183	1.6695064	3.9144568	2.2584505
7.2862935	4.5928073	7.238025	3.8780165
8.97952	4.261532	9.407344	4.3014364
6.394346	6.536176	6.6608644	6.1791697
3.6965418	6.6375723	3.7325668	6.1243343
5.900504	2.1071005	6.1364784	1.497581
0.5294478	5.7723665	0.6141937	5.472297
9.050155	8.252583	9.425121	8.007821
9.518296	6.0132957	9.46078	6.205485
5.2439713	1.3783538	5.783095	2.0996575
1.1733109	9.34705	0.5861789	9.935791
9.534422	0.02661705	9.857284	0.32649457
4.0811644	8.851203	4.1076493	8.403953
9.107289	5.751663	9.340124	5.828884
8.008488	1.4327234	8.062744	1.5515172
7.070966	3.6912608	7.238025	3.8780165
0.90346336	4.6141872	0.384444	4.586902
7.4957795	4.902286	8.023445	4.87593
6.379294	8.603624	6.2060146	8.367969
2.1759205	0.38505077	2.0068984	0.035172105
2.705553	9.04244	2.2533827	8.510558
1.8772095	5.1949587	2.0946765	5.4889984
2.514288	3.3159554	2.5527196	3.45228
7.9064054	7.9928465	7.743802	7.504232
8.517172	2.5586886	7.914062	2.8642058
8.961651	4.191756	8.3804455	4.024503
3.6467743	7.4348803	3.6377306	7.6625223
3.028831	8.323631	2.8150475	8.412654
8.816416	5.0372515	9.038487	5.1352577
7.2862935	4.5928073	7.4957795	4.902286
9.114296	9.764332	8.4739685	9.746949
8.728709	7.515373	9.074075	7.4919367
0.49888968	2.637508	0.2292949	2.963231
3.333038	7.965953	3.3229918	8.365402
1.3236552	7.2739677	1.4445043	7.485688
3.247478	4.521398	3.3733172	4.080916
2.6120086	9.17556	2.3715396	9.133831
6.213538	4.172582	5.9612823	4.5637555
8.338768	0.4460162	8.847968	0.9398204
3.4212632	4.160888	3.247478	4.521398
4.1634626	7.771612	3.5842526	7.8292646
9.84511	9.826328	9.274333	9.724704
3.5446577	2.9139562	3.542242	3.3397646
1.4445043	7.485688	1.1038226	8.235553
5.4139476	6.395834	5.3390713	6.5827413
7.9064054	7.9928465	7.4067664	7.4265013
4.497667	6.4485264	3.7325668	6.1243343
6.447101	9.278321	6.0214667	9.809378
6.447101	9.278321	6.867233	9.821191
9.837764	8.008577	9.99185	6.082037
6.494591	2.333845	7.662277	1.9986558
9.999523	5.6499853	9.992172	5.262677
9.48333	7.8500624	9.837764	8.008577
5.036013	6.297037	5.3390713	6.5827413
6.118074	4.6335783	5.9612823	4.5637555
0.09261966	5.821175	0.5294478	5.7723665
3.8570051	1.6737092	3.5578573	1.2008464
6.0722847	5.1002455	6.6384625	5.354351
9.274333	9.724704	9.622626	9.588483
1.2731904	4.2367244	1.4361811	4.098081
8.098188	3.6106033	7.7014036	3.3124046
9.258021	2.2232752	8.893582	2.7384138
6.702886	3.901637	7.070966	3.6912608
2.5977726	7.271718	2.330445	6.8152666
2.7430177	0.091049075	3.3097105	0.18206239
4.4190116	8.167618	4.446151	8.07166
7.5212383	5.719683	7.930094	5.327879
8.181293	0.916996	8.847968	0.9398204
2.2624784	5.4043655	2.3587708	5.315721
0.17986655	7.6974893	0.058466196	9.010395
6.518874	3.199283	6.5114937	3.2817297
9.286373	1.7212939	8.847721	2.0567274
7.357377	7.0769286	7.812793	7.4546747
1.6309524	1.4554554	1.3454342	1.1270589
2.711689	5.1357994	2.4818082	4.433801
1.1038226	8.235553	1.6536313	8.319316
3.5578573	1.2008464	4.148158	1.2082952
2.2485805	4.7599163	2.4818082	4.433801
6.6535816	5.7307444	6.6608644	6.1791697
2.019012	9.575013	2.298578	9.473767
4.691803	8.347119	5.0633316	8.64132
9.104337	1.2685156	9.286373	1.7212939
8.785009	6.546567	8.535548	6.1614084
9.898302	3.6196601	9.992172	5.262677
2.2533827	8.510558	2.6530318	8.256401
8.893582	2.7384138	9.574196	2.8108768
6.379294	8.603624	6.38287	9.080051
2.9487329	6.796563	3.2626307	6.3454905
5.4741383	4.546165	5.7992687	5.4996443
2.8956027	0.98241746	2.1320395	0.803625
6.7657843	4.8707604	6.0722847	5.1002455
0.35153925	4.798281	0.04494667	3.9051688
5.4893246	3.8575954	6.213538	4.172582
9.407344	4.3014364	8.961651	4.191756
8.979657	4.2764015	8.961651	4.191756
0.384444	4.586902	0.04494667	3.9051688
9.050155	8.252583	9.433477	9.22448
3.6242485	7.4756203	3.333038	7.965953
6.2060146	8.367969	5.798975	8.341152
5.9819536	2.9009457	4.9268417	3.2405508
2.298578	9.473767	2.3715396	9.133831
7.9064054	7.9928465	7.812793	7.4546747
3.260539	2.1032822	3.6652672	2.2435732
1.6891402	1.8113792	1.609093	2.0296712
4.272923	7.5238705	4.94322	7.345472
3.638659	0.7871932	3.9758086	0.05668044
1.7606646	8.077294	1.4445043	7.485688
8.971436	3.303734	9.574196	2.8108768
8.535548	6.1614084	8.415989	5.616459
5.180574	0.4097885	4.6252356	0.90045035
0.8585942	7.7745194	0.5777025	7.769498
7.414359	1.082353	7.6433334	0.7639271
6.1364784	1.497581	7.420612	1.2058383
2.7889996	3.4564447	3.5446577	2.9139562
6.223318	7.379766	5.19855	7.005568
5.9550786	2.3237925	6.083949	2.7092986
3.801893	6.8817177	4.2592697	6.936474
6.518874	3.199283	6.593398	3.0829465
6.702886	3.901637	6.4348702	3.806069
4.94322	7.345472	5.182767	7.672428
2.4818082	4.433801	2.2279234	4.4670196
7.812793	7.4546747	7.4067664	7.4265013
0.8401638	6.946585	1.3236552	7.2739677
0.77175856	2.7461076	0.876081	1.9464976
1.2600601	3.500063	1.3300002	3.4006214
0.61249554	1.1213285	1.0217273	0.5504775
7.6810484	2.6258671	7.4242597	2.381403
0.17950475	7.7666073	0.17986655	7.6974893
4.7907743	1.2445879	4.148158	1.2082952
7.0221753	9.155014	7.0554	8.681704
8.181293	0.916996	7.712875	0.68217456
4.2322598	1.5346682	3.8570051	1.6737092
0.5777025	7.769498	0.56722045	8.053766
8.4739685	9.746949	6.867233	9.821191
2.1198769	1.0748398	2.2798033	1.1996591
2.640717	1.9609684	2.2898169	1.5005136
7.914062	2.8642058	7.7014036	3.3124046
9.48333	7.8500624	9.425121	8.007821
9.045164	1.2257069	9.25169	0.78436375
0.90346336	4.6141872	1.0002226	4.458502
4.633316	0.08549869	8.832172	0.051580667
7.283555	3.6446726	7.7014036	3.3124046
3.9510822	8.776198	3.397563	8.452784
2.2533827	8.510558	2.3922336	8.1063
3.5578573	1.2008464	3.103898	1.3477927
1.2600601	3.500063	1.4361811	4.098081
8.209464	5.1198335	7.930094	5.327879
7.914062	2.8642058	8.098188	3.6106033
2.2180247	1.8922389	2.640717	1.9609684
8.389717	9.22263	8.4739685	9.746949
4.2890177	7.7472887	4.446151	8.07166
6.223318	7.379766	6.2301073	6.6579823
7.619693	8.914184	7.5056515	8.509211
9.050155	8.252583	9.537464	8.081766
9.542206	4.5059643	9.038487	5.1352577
6.9819603	2.532323	7.4242597	2.381403
5.9819536	2.9009457	6.5114937	3.2817297
1.3691354	0.25194108	1.0217273	0.5504775
4.1710324	3.517102	4.548059	3.7361205
0.25864422	0.041826367	0.95650554	0.08345246
6.0214667	9.809378	5.583129	9.742975
6.3015456	7.3789387	6.5038834	7.801979
4.2592697	6.936474	3.6965418	6.6375723
4.0740213	3.215191	4.1189995	2.6641912
5.0633316	8.64132	5.5030894	9.063263
8.338768	0.4460162	8.181293	0.916996
9.534422	0.02661705	9.147443	0.36664248
3.4026253	1.6747707	2.9555564	2.0703812
7.930094	5.327879	8.24701	5.4813576
2.6443815	6.679104	3.1429605	5.858106
9.238015	5.927072	9.46078	6.205485
5.057793	6.8744545	5.19855	7.005568
1.6334873	9.914981	0.5861789	9.935791
2.514288	3.3159554	2.1033363	2.9070573
8.847721	2.0567274	8.547285	2.4717875
0.6071806	6.016648	0.47963262	6.783545
2.0068984	0.035172105	0.25864422	0.041826367
3.6499572	3.3774061	3.542242	3.3397646
9.898302	3.6196601	9.422772	3.8847125
2.4986358	9.586232	2.298578	9.473767
7.9832163	2.0249891	8.517172	2.5586886
9.304031	1.1783415	9.561199	0.847013
0.2292949	2.963231	0.14092147	3.4766273
3.9444513	3.5173213	3.5541134	4.3452783
6.63239	0.18442988	7.1426105	0.37564397
6.518874	3.199283	5.9819536	2.9009457
9.114296	9.764332	9.026625	9.983348
7.0524616	9.270096	7.0221753	9.155014
6.6384625	5.354351	6.7657843	4.8707604
0.14092147	3.4766273	0.58348775	3.2681103
8.979657	4.2764015	8.281623	4.141536
6.6608644	6.1791697	7.1454625	6.007993
6.4348702	3.806069	5.4893246	3.8575954
5.0633316	8.64132	5.0679264	8.13342
9.00797	3.4988146	9.422772	3.8847125
6.1377454	7.940746	6.688108	8.230351
2.2798033	1.1996591	2.2898169	1.5005136
6.38287	9.080051	6.447101	9.278321
3.4634895	9.745597	4.37434	9.954123
2.2798033	1.1996591	2.1320395	0.803625
8.216275	8.02899	8.32651	9.093011
2.0922022	9.342271	2.3715396	9.133831
5.7992687	5.4996443	5.9475527	5.5306215
6.5130215	4.1308026	6.4845963	3.9413655
4.94322	7.345472	4.250291	7.434846
9.258021	2.2232752	8.738472	2.4518304
7.4242597	2.381403	7.385352	2.9299588
4.527623	8.6030655	4.6159143	8.371403
0.5777025	7.769498	0.26461184	7.693072
2.6530318	8.256401	2.8150475	8.412654
3.9444513	3.5173213	4.2006307	4.4177237
3.638659	0.7871932	4.2836437	0.44585466
4.37434	9.954123	6.683546	9.947277
0.5631292	8.880506	0.058466196	9.010395
3.6985648	8.879321	3.0716848	9.462777
2.2624784	5.4043655	2.661076	5.688595
0.3592658	2.0992117	0.24017513	2.2059238
0.30211747	7.038952	0.47963262	6.783545
2.5257092	1.3549423	2.8956027	0.98241746
0.26461184	7.693072	0.17986655	7.6974893
4.250291	7.434846	4.1634626	7.771612
4.4190116	8.167618	4.6159143	8.371403
7.696467	8.700504	8.216275	8.02899
8.764492	4.994684	8.979657	4.2764015
1.4445043	7.485688	1.534152	7.21556
0.41848361	4.5377855	1.0002226	4.458502
0.59917927	8.238285	0.5322808	8.616988
2.3922336	8.1063	1.7606646	8.077294
3.1796904	1.0580063	2.8044195	0.5687702
1.1733109	9.34705	1.7880148	9.175389
1.6536313	8.319316	1.826098	8.450622
2.0946765	5.4889984	2.0982754	6.273251
4.7907743	1.2445879	4.2322598	1.5346682
1.0350555	0.9327251	1.3454342	1.1270589
4.384455	9.206372	5.0633316	8.64132
7.283555	3.6446726	7.187567	3.2752113
8.008488	1.4327234	7.414359	1.082353
9.751663	4.361368	9.910401	4.3832474
7.0779486	5.906672	7.389741	5.8858232
6.394346	6.536176	7.185851	6.3569427
3.1796904	1.0580063	3.638659	0.7871932
6.4000607	2.571379	6.083949	2.7092986
3.801893	6.8817177	3.344459	6.724674
1.7775846	8.485881	1.826098	8.450622
4.703484	0.11475444	6.63239	0.18442988
3.6116195	5.024502	3.8138347	5.071868
8.551622	2.8921337	8.893582	2.7384138
1.7460614	4.5894856	1.4361811	4.098081
9.71925	5.498308	9.340124	5.828884
7.283555	3.6446726	7.070966	3.6912608
9.605442	7.061186	9.282214	6.8769903
2.0699067	4.356978	1.7460614	4.5894856
9.597727	0.37622035	9.837798	0.9229958
5.642955	5.7707834	5.4139476	6.395834
6.223318	7.379766	5.182767	7.672428
0.2731794	6.7570915	0.09261966	5.821175
9.765572	6.1178255	9.518296	6.0132957
1.3249558	2.283734	1.0705382	2.0417504
3.6242485	7.4756203	3.6467743	7.4348803
1.1038226	8.235553	0.59917927	8.238285
3.1429605	5.858106	3.160615	5.6182
5.4139476	6.395834	6.0654125	6.150329
7.357377	7.0769286	7.9749393	6.4911036
9.992172	5.262677	9.145423	5.179736
8.517172	2.5586886	8.547285	2.4717875
2.7093995	7.0398064	2.5977726	7.271718
3.6116195	5.024502	3.5541134	4.3452783
4.2836437	0.44585466	4.148158	1.2082952
0.41848361	4.5377855	0.24625361	3.5601835
0.24625361	3.5601835	0.04494667	3.9051688
6.9819603	2.532323	6.494591	2.333845
7.077326	7.189748	7.185851	6.3569427
4.497667	6.4485264	3.6965418	6.6375723
1.835013	3.7177224	1.3300002	3.4006214
5.4893246	3.8575954	4.548059	3.7361205
2.6365483	9.407969	2.4986358	9.586232
7.0524616	9.270096	6.867233	9.821191
1.534152	7.21556	2.330445	6.8152666
2.0595562	0.62702835	2.1759205	0.38505077
2.5103962	7.622812	1.9108582	7.770467
1.7460614	4.5894856	1.3963306	5.4122233
0.3592658	2.0992117	0.32706976	1.6871548
0.66197574	7.05846	0.8585942	7.7745194
7.619693	8.914184	7.0554	8.681704
2.3587708	5.315721	2.5336862	5.282305
3.756429	5.747944	3.1429605	5.858106
9.837764	8.008577	9.80467	8.121998
8.389717	9.22263	9.114296	9.764332
2.0699067	4.356978	2.4818082	4.433801
7.420612	1.2058383	6.416633	0.6396836
2.1759205	0.38505077	2.345533	0.14609993
9.309748	6.4887342	9.238015	5.927072
9.542206	4.5059643	9.992172	5.262677
4.564001	4.655118	4.8015347	5.229248
0.384444	4.586902	0.35153925	4.798281
2.4362493	5.3469057	2.5336862	5.282305
9.757432	7.0653477	9.837764	8.008577
3.6965418	6.6375723	3.801893	6.8817177
3.9965634	1.720885	3.739355	1.7703617
3.3097105	0.18206239	3.9758086	0.05668044
6.4000607	2.571379	6.593398	3.0829465
1.4361811	4.098081	1.835013	3.7177224
6.5114937	3.2817297	7.1353097	3.4282708
0.66197574	7.05846	1.3236552	7.2739677
0.26461184	7.693072	0.32117367	7.91636
2.001062	2.6934667	2.1352558	2.2051697
3.0716848	9.462777	2.6365483	9.407969
3.6985648	8.879321	3.8750458	9.289042
7.914062	2.8642058	7.6810484	2.6258671
6.688108	8.230351	6.5038834	7.801979
2.2798033	1.1996591	2.0386004	1.2841403
4.8301	5.3861833	4.8015347	5.229248
3.9144568	2.2584505	3.9965634	1.720885
